ACCTTYPE,IMPDESCRIPTION,EXT CONDITION,INT CONDITION,IMPQUALITY,AYB,EYB,IMPNETSF,BEDROOMCOUNT,BATHCOUNT,MaxOfCURR ACT,ECONOMICAREACODE
Residential,Townhouse - Conventional,Good,,Good,2006,2006,2516.0,4.0,5.0,2012010,6
Residential,Townhouse - Manufactured,Average,,Average,2005,2005,1822.0,3.0,4.0,705730,6
Residential,Townhouse - Manufactured,Average,,Average,2005,2005,1822.0,3.0,4.0,705730,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,2090.0,3.0,3.5,2529610,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,1964.0,3.0,3.5,2520920,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,1501.0,2.0,2.5,1915540,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,2467.0,4.0,4.5,3053110,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,2094.0,3.0,3.5,2627520,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,1585.0,2.0,2.5,2005190,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,1502.0,2.0,2.5,1825340,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2010,2945.0,3.0,3.5,3865080,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,2395.0,4.0,4.5,3088390,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,2087.0,3.0,3.5,2526560,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,1536.0,2.0,2.5,2025320,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,1517.0,2.0,2.5,1908820,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,2563.0,3.0,3.5,3269370,6
Residential,Multiple Unit,Very Good,,Very Good Plus,2004,2004,3496.0,4.0,4.5,3819070,6
Residential,Duplex,Average,,Fair Plus,1995,1995,1160.0,3.0,3.0,636640,6
Residential,Duplex,Average,,Fair Plus,1995,1995,1160.0,3.0,3.0,636640,6
Residential,LOG HOME,Average,,Average,2008,2008,1664.0,1.0,1.0,790370,1
Residential,Single Family Dwelling,Average,,Low,1917,1935,224.0,0.0,0.0,350080,1
Residential,RANCH,Excellent,,Average,2008,2008,1664.0,2.0,2.0,832180,1
Residential,Townhouse - Conventional,Average,,Average Plus,2005,2005,,3.0,4.0,805140,6
Residential,Townhouse - Conventional,Average,,Average Plus,2005,2005,1466.0,3.0,4.0,805240,6
Residential,Individual Unit,Average,,Fair Plus,2005,2005,1371.0,3.0,2.0,539100,1
Residential,Individual Unit,Average,,Fair Plus,2006,2006,1371.0,3.0,2.0,528180,1
Residential,Individual Unit,Average,,Fair Plus,2006,2006,1371.0,3.0,2.0,548510,1
Residential,Individual Unit,Average,,Fair Plus,2006,2006,1371.0,3.0,2.0,528180,1
Residential,Individual Unit,Average,,Fair Plus,2006,2006,1371.0,3.0,2.0,555980,1
Residential,Individual Unit,Average,,Fair Plus,2006,2006,840.0,2.0,2.0,390210,1
Residential,Townhouse - Conventional,Good,,Average Plus,2005,2005,1551.0,4.0,3.0,1490410,6
Residential,CONVENTION,Good,,Very Good,2007,2007,3476.0,5.0,5.0,3513580,6
Residential,Single Family Dwelling,Excellent,,Good,2022,2024,3202.0,4.0,4.0,1542160,6
Residential,Four Plex,Average,,Average,2005,2005,882.0,2.0,1.0,156070,6
Residential,Four Plex,Average,,Average,2005,2005,882.0,2.0,1.0,512670,6
Residential,Four Plex,Average,,Average,2005,2005,882.0,2.0,1.0,514330,6
Residential,Four Plex,Average,,Average,2005,2005,882.0,2.0,1.0,512470,6
Residential,Four Plex,Average,,Average,2005,2005,884.0,2.0,1.0,283160,6
Residential,Four Plex,Average,,Average,2005,2005,884.0,2.0,1.0,309230,6
Residential,Four Plex,Average,,Average,2005,2005,884.0,2.0,1.0,285090,6
Residential,Four Plex,Average,,Average,2005,2005,884.0,2.0,1.0,283160,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,166220,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,164800,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,166220,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,164800,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,0.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,166220,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,164800,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,740.0,1.0,1.0,311290,6
Residential,Hotel Unit,Good,,Good,1993,2000,777.0,1.0,1.0,324310,6
Residential,Hotel Unit,Good,,Good,1993,2000,765.0,1.0,1.0,320100,6
Residential,Hotel Unit,Good,,Good,1993,2000,742.0,1.0,1.0,311990,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,740.0,1.0,1.0,311290,6
Residential,Hotel Unit,Good,,Good,1993,2000,777.0,1.0,1.0,324310,6
Residential,Hotel Unit,Good,,Good,1993,2000,765.0,1.0,1.0,320100,6
Residential,Hotel Unit,Good,,Good,1993,2000,742.0,1.0,1.0,311990,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,202390,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,204130,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,202390,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,204130,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,202390,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,204130,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,202390,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,204130,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,202390,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,204130,6
Residential,Hotel Unit,Good,,Good,1993,2000,739.0,1.0,1.0,310930,6
Residential,Hotel Unit,Good,,Good,1993,2000,777.0,1.0,1.0,324310,6
Residential,Hotel Unit,Good,,Good,1993,2000,765.0,1.0,1.0,320100,6
Residential,Hotel Unit,Good,,Good,1993,2000,742.0,1.0,1.0,311640,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,192750,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,194410,6
Residential,Hotel Unit,Good,,Good,1993,2000,740.0,1.0,1.0,311290,6
Residential,Hotel Unit,Good,,Good,1993,2000,777.0,1.0,1.0,324310,6
Residential,Hotel Unit,Good,,Good,1993,2000,765.0,1.0,1.0,320100,6
Residential,Hotel Unit,Good,,Good,1993,2000,742.0,1.0,1.0,311990,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,212030,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,213850,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,212030,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,213850,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,212030,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,213850,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,212030,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,213850,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,184690,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,212030,6
Residential,Hotel Unit,Good,,Good,1993,2000,391.0,1.0,1.0,183120,6
Residential,Hotel Unit,Good,,Good,1993,2000,395.0,1.0,1.0,213850,6
Residential,Hotel Unit,Good,,Good,1993,2000,740.0,1.0,1.0,311290,6
Residential,Hotel Unit,Good,,Good,1993,2000,777.0,1.0,1.0,324310,6
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,319530,1
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,232260,1
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,287580,1
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,319530,1
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,319530,1
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,287580,1
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,287580,1
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,1120.0,3.0,3.0,319530,1
Residential,Townhouse - Conventional,Average,,Average Plus,2005,2005,1522.0,3.0,3.0,727970,6
Residential,Townhouse - Conventional,Average,,Average Plus,2005,2005,1516.0,3.0,3.0,727040,6
Residential,Single Family Dwelling,Excellent,Excellent,Good,2017,2017,3483.0,5.0,4.0,2261660,6
Residential,Single Family Dwelling,Very Good,Excellent,Average Plus,2019,2019,0.0,3.0,4.0,1469180,6
Residential,Single Family Dwelling,Excellent,,Good Plus,2022,2022,3320.0,3.0,3.0,2655090,6
Residential,Single Family Dwelling,Good,Good,Good,2007,2007,1943.0,3.0,3.0,1718120,6
Residential,Single Family Dwelling,Excellent,Excellent,Average Plus,2019,2019,1344.0,2.0,3.0,234380,6
Residential,Single Family Dwelling,Excellent,,Good,2021,2021,0.0,3.0,3.0,1980540,6
Residential,Single Family Dwelling,Excellent,,Average Plus,2024,2024,2409.0,4.0,4.0,309820,6
Residential,Single Family Dwelling,Very Good,Very Good,Average,2010,2010,2424.0,3.0,3.0,1485810,6
Residential,Single Family Dwelling,Excellent,,Average,2023,2023,0.0,3.0,2.0,1040840,6
Residential,Single Family Dwelling,Good,,Average Plus,2007,2007,1866.0,3.0,3.0,1353920,6
Residential,Single Family Dwelling,Very Good,Very Good,Average,2016,2016,1476.0,3.0,3.0,333680,6
Residential,Single Family Dwelling,Excellent,Excellent,Very Good,2021,2021,0.0,4.0,4.0,3517810,6
Residential,Single Family Dwelling,Good,Very Good,Good Plus,2014,2014,2632.0,3.0,4.0,2239770,6
Residential,Single Family Dwelling,Excellent,,Good Plus,2019,2019,3319.0,5.0,5.0,2652580,6
Residential,Single Family Dwelling,Excellent,,Good Plus,2021,2021,2785.0,4.0,5.0,2492940,6
Residential,Single Family Dwelling,Good,Good,Good,2007,2007,2673.0,3.0,4.0,1930550,6
Residential,Single Family Dwelling,Excellent,,Good,2023,2024,0.0,3.0,4.0,1028490,6
Residential,Single Family Dwelling,Excellent,Excellent,Good,2017,2017,1969.0,3.0,2.0,1878110,6
Residential,Single Family Dwelling,Excellent,,Good,2023,2024,0.0,3.0,4.0,1019240,6
Residential,Single Family Dwelling,Excellent,,Good Plus,2021,2021,0.0,4.0,4.0,2556760,6
Residential,CONVENTION,Good,,Good,2007,2007,2706.0,3.0,3.0,1974290,6
Residential,Single Family Dwelling,Excellent,,Good Plus,2023,2023,3216.0,4.0,4.0,1311650,6
Residential,Single Family Dwelling,Very Good,Very Good,Good,2010,2010,2346.0,4.0,4.0,2001760,6
Residential,Single Family Dwelling,Excellent,Very Good,Good,2016,2016,2840.0,4.0,4.0,2125850,6
Residential,Single Family Dwelling,Excellent,Excellent,Good,2017,2017,1922.0,4.0,4.0,2114550,6
Residential,Single Family Dwelling,Excellent,Excellent,Good,2016,2016,2544.0,5.0,4.0,2054980,6
Residential,Single Family Dwelling,Excellent,,Very Good,2020,2020,3175.0,3.0,4.0,3503900,6
Residential,Single Family Dwelling,Good,,Average,2011,2011,2207.0,3.0,3.0,1321290,6
Residential,CONVENTION,Good,Good,Good,2009,2009,3079.0,2.0,3.0,2058920,6
Residential,Single Family Dwelling,Very Good,Very Good,Good,2013,2013,2520.0,4.0,4.0,2072430,6
Residential,Single Family Dwelling,Excellent,,Good,2022,2023,2304.0,3.0,4.0,1978440,6
Residential,Single Family Dwelling,Very Good,Good,Good,2012,2012,2988.0,4.0,4.0,2157400,6
Residential,Single Family Dwelling,Very Good,Very Good,Good Plus,2007,2019,,4.0,5.0,2976550,6
Residential,Single Family Dwelling,Good,Excellent,Average Plus,2017,2017,2274.0,3.0,3.0,1527520,6
Residential,Single Family Dwelling,Very Good,Very Good,Good,2011,2011,2579.0,5.0,4.0,2221650,6
Residential,Single Family Dwelling,Excellent,Excellent,Average Plus,2021,2021,,3.0,3.0,1699400,6
Residential,Single Family Dwelling,Excellent,Excellent,Good,2019,2019,1879.0,3.0,3.0,1871670,6
Residential,Townhouse - Conventional,Good,,Average Plus,2006,2006,1551.0,4.0,3.0,1490370,6
Residential,Townhouse - Conventional,Good,,Average Plus,2006,2007,1551.0,4.0,3.0,1490410,6
Residential,Multiple Unit,Average,,Average,2005,2005,1480.0,3.0,2.5,904130,6
Residential,Multiple Unit,Average,,Average,2005,2005,,3.0,2.5,973400,6
Residential,Multiple Unit,Average,,Average,2005,2005,1814.0,3.0,2.5,905070,6
Residential,Multiple Unit,Average,,Average,2005,2005,1480.0,3.0,2.5,858920,6
Residential,Multiple Unit,Average,,Average,2005,2005,1814.0,3.0,2.5,901610,6
Residential,Multiple Unit,Average,,Average,2005,2005,1072.0,2.0,2.5,609860,6
Residential,Multiple Unit,Average,,Average,2005,2005,1895.0,3.0,2.5,863030,6
Residential,Townhouse - Conventional,Average,,Fair,2006,2006,912.0,2.0,1.0,260460,2
Residential,Townhouse - Conventional,Average,,Average,2006,2006,800.0,1.0,2.0,248240,2
Residential,Townhouse - Conventional,Average,,Average,2006,2009,1468.0,2.0,2.0,265500,2
Residential,RANCH,Average,,Average,1928,1971,1491.0,3.0,2.0,429340,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2020,2020,1224.0,3.0,3.0,740260,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2019,2019,1251.0,2.0,2.0,692550,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2017,2017,1432.0,3.0,2.0,639540,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2018,2018,1548.0,3.0,2.0,720430,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2017,2017,1951.0,3.0,3.0,660580,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2018,2018,1772.0,3.0,2.0,631620,1
Residential,Single Family Dwelling,Excellent,,Average,2018,2018,1450.0,2.0,2.0,567240,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2017,2017,1372.0,3.0,2.0,552680,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2017,2017,1476.0,3.0,2.0,571060,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2015,2015,1419.0,2.0,2.0,559420,1
Residential,Single Family Dwelling,Good,,Average,2013,2013,2364.0,4.0,3.0,675170,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2016,2016,0.0,3.0,2.0,535200,1
Residential,Single Family Dwelling,Good,,Fair,2015,2015,1190.0,2.0,1.0,388030,1
Residential,Single Family Dwelling,Good,,Fair,2015,2015,966.0,2.0,1.0,345530,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2015,2015,1772.0,3.0,2.0,639040,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2017,2017,1156.0,2.0,2.0,502380,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2015,2015,1391.0,2.0,2.0,582990,1
Residential,CONVENTION,Good,,Average,2007,2007,1696.0,3.0,3.0,498520,1
Residential,Single Family Dwelling,Excellent,,Average,2022,2022,1830.0,3.0,2.0,642470,1
Residential,Single Family Dwelling,Good,Good,Average,2009,2009,1377.0,2.0,2.0,459590,1
Residential,Single Family Dwelling,Good,Good,Average,2010,2010,1520.0,3.0,2.0,487560,1
Residential,Single Family Dwelling,Good,,Average,2007,2007,1400.0,3.0,2.0,453880,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2016,2016,1435.0,2.0,2.0,532600,1
Residential,Single Family Dwelling,Good,,Average,2013,2013,1772.0,3.0,3.0,568370,1
Residential,CONVENTION,Good,,Average,2007,2007,2208.0,3.0,3.0,581960,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2018,2018,1541.0,3.0,2.0,586990,1
Residential,CONVENTION,Good,,Average,2007,2007,1584.0,3.0,2.0,488640,1
Residential,STRAW,Good,,Average,2007,2007,1537.0,2.0,2.0,468540,1
Residential,Single Family Dwelling,Average,,Fair Plus,2006,2006,1269.0,2.0,2.0,398370,1
Residential,Single Family Dwelling,Average,,Average,2006,2006,1448.0,3.0,2.0,436070,1
Residential,Single Family Dwelling,Average,,Average,2006,2006,1716.0,3.0,3.0,476850,1
Residential,Single Family Dwelling,Good,,Average,2007,2007,1976.0,4.0,3.0,544580,1
Residential,Single Family Dwelling,Average,Average,Average,2006,2006,1922.0,5.0,3.0,508380,1
Residential,CONVENTION,Good,,Average,2007,2007,1823.0,4.0,3.0,525830,1
Residential,CONVENTION,Average,,Average,2006,2006,1756.0,3.0,3.0,479910,1
Residential,Duplex,Good,,Average,2007,2007,1988.0,4.0,4.0,555130,1
Residential,Duplex,Average,,Average,2006,2006,2328.0,4.0,4.0,566990,1
Residential,Single Family Dwelling,Excellent,,Average,2022,2022,1792.0,3.0,3.0,656030,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2017,2017,0.0,3.0,2.0,546150,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2017,2017,1176.0,2.0,1.0,502290,1
Residential,Single Family Dwelling,Good,Good,Average,2010,2010,1520.0,3.0,2.0,487560,1
Residential,CONVENTION,Good,,Average,2007,2007,1120.0,2.0,2.0,391640,1
Residential,CONVENTION,Good,Good,Average,2009,2009,958.0,2.0,0.0,372200,1
Residential,Single Family Dwelling,Good,Good,Average,2009,2009,1035.0,2.0,1.0,386890,1
Residential,Single Family Dwelling,Good,,Fair,2007,2007,1607.0,3.0,3.0,372000,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2015,2015,1636.0,3.0,3.0,598150,1
Residential,Single Family Dwelling,Average,Average,Average,2010,2010,1895.0,3.0,3.0,525180,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2018,2018,2056.0,3.0,2.0,687050,1
Residential,Single Family Dwelling,Very Good,Very Good,Average,2017,2017,1766.0,4.0,4.0,601830,1
Residential,Single Family Dwelling,Excellent,Excellent,Average,2016,2016,1988.0,2.0,3.0,642390,1
Residential,Duplex,Excellent,Excellent,Average,2018,2018,2598.0,5.0,4.0,766420,1
Residential,Single Family Dwelling,Good,,Average,2015,2015,2336.0,3.0,3.0,689330,1
